trip_id,duration,start_time,end_time,start_station,start_lat,start_lon,end_station,end_lat,end_lon,bike_id,plan_duration,trip_route_category,passholder_type,bike_type
333804080,5,1/1/2020 6:55,1/1/2020 7:00,3021,39.953899,-75.169022,3033,39.95005,-75.156723,18652,30,One Way,Indego30,electric
333804079,15,1/1/2020 7:10,1/1/2020 7:25,3034,39.933151,-75.162483,3208,39.950481,-75.193237,19282,1,One Way,Day Pass,electric
333804078,15,1/1/2020 7:13,1/1/2020 7:28,3129,39.947269,-75.195068,3000,,,3341,30,One Way,Indego30,standard
333804076,9,1/1/2020 7:39,1/1/2020 7:48,3038,39.947811,-75.194092,3066,39.94561,-75.173477,11945,365,One Way,Indego365,standard
333804195,13,1/1/2020 7:49,1/1/2020 8:02,3100,39.927769,-75.151031,3190,39.948921,-75.169907,17246,30,One Way,Indego30,electric
333804075,4,1/1/2020 7:54,1/1/2020 7:58,3004,39.953781,-75.163742,3033,39.95005,-75.156723,14484,30,One Way,Indego30,standard
333804192,56,1/1/2020 7:56,1/1/2020 8:52,3024,39.948219,-75.209084,3000,,,16824,365,One Way,Indego365,electric
333804190,3,1/1/2020 7:59,1/1/2020 8:01,3203,39.940769,-75.172272,3012,39.942181,-75.177467,19329,30,One Way,Indego30,electric
333804189,11,1/1/2020 8:02,1/1/2020 8:13,3012,39.942181,-75.177467,3009,39.955761,-75.189819,16718,30,One Way,Indego30,electric
333804188,15,1/1/2020 8:02,1/1/2020 8:17,3197,39.92083,-75.170326,3197,39.92083,-75.170326,19601,30,Round Trip,Indego30,electric
333804187,4,1/1/2020 8:05,1/1/2020 8:09,3045,39.947922,-75.162369,3125,39.943909,-75.167351,14724,365,One Way,Indego365,standard
333804186,3,1/1/2020 8:09,1/1/2020 8:12,3125,39.943909,-75.167351,3203,39.940769,-75.172272,16448,365,One Way,Indego365,electric
333804185,7,1/1/2020 8:13,1/1/2020 8:20,3102,39.96759,-75.17952,3201,39.955231,-75.166199,18528,365,One Way,Indego365,electric
333804184,9,1/1/2020 8:19,1/1/2020 8:28,3035,39.962711,-75.194191,3078,39.953548,-75.171921,3666,30,One Way,Indego30,standard
333804183,7,1/1/2020 8:20,1/1/2020 8:27,3058,39.967159,-75.170013,3168,39.95134,-75.173943,16764,30,One Way,Indego30,electric
333804293,10,1/1/2020 8:25,1/1/2020 8:35,3032,39.945271,-75.17971,3000,,,2518,30,One Way,Indego30,standard
333804182,18,1/1/2020 8:25,1/1/2020 8:43,3034,39.933151,-75.162483,3004,39.953781,-75.163742,5284,30,One Way,Indego30,standard
333804181,4,1/1/2020 8:32,1/1/2020 8:36,3168,39.95134,-75.173943,3010,39.947109,-75.166183,11827,365,One Way,Indego365,standard
333804179,4,1/1/2020 8:37,1/1/2020 8:41,3190,39.948921,-75.169907,3203,39.940769,-75.172272,3406,30,One Way,Indego30,standard
333804178,7,1/1/2020 8:37,1/1/2020 8:44,3019,39.954029,-75.149834,3010,39.947109,-75.166183,17268,30,One Way,Indego30,electric
333804177,8,1/1/2020 8:51,1/1/2020 8:59,3102,39.96759,-75.17952,3205,39.954048,-75.167831,14637,365,One Way,Indego365,standard
333804176,8,1/1/2020 8:51,1/1/2020 8:59,3071,39.961731,-75.187881,3163,39.949741,-75.180969,5119,30,One Way,Indego30,standard
333804173,8,1/1/2020 8:51,1/1/2020 8:59,3102,39.96759,-75.17952,3205,39.954048,-75.167831,14577,365,One Way,Indego365,standard
333804537,119,1/1/2020 9:05,1/1/2020 11:04,3046,39.950119,-75.144722,3049,39.945091,-75.142502,5154,30,One Way,Indego30,standard
333804282,12,1/1/2020 9:25,1/1/2020 9:37,3163,39.949741,-75.180969,3068,39.93549,-75.167107,11726,30,One Way,Indego30,standard
333804281,12,1/1/2020 9:26,1/1/2020 9:38,3070,39.960621,-75.139832,3185,39.951691,-75.158882,2642,30,One Way,Indego30,standard
333846889,10,1/1/2020 9:26,1/1/2020 9:36,3163,39.949741,-75.180969,3000,,,5119,30,One Way,Indego30,standard
333804280,12,1/1/2020 9:27,1/1/2020 9:39,3163,39.949741,-75.180969,3163,39.949741,-75.180969,11013,30,Round Trip,Indego30,standard
333804279,3,1/1/2020 9:31,1/1/2020 9:34,3168,39.95134,-75.173943,3012,39.942181,-75.177467,16764,30,One Way,Indego30,electric
333804278,8,1/1/2020 9:38,1/1/2020 9:46,3026,39.94138,-75.145638,3010,39.947109,-75.166183,3350,365,One Way,Indego365,standard
333804277,7,1/1/2020 9:39,1/1/2020 9:46,3058,39.967159,-75.170013,3078,39.953548,-75.171921,5372,365,One Way,Indego365,standard
333804276,14,1/1/2020 9:43,1/1/2020 9:57,3069,39.937038,-75.150383,3192,39.96207,-75.141113,3284,365,One Way,Indego365,standard
333804275,12,1/1/2020 9:44,1/1/2020 9:56,3203,39.940769,-75.172272,3061,39.95425,-75.177612,5296,365,One Way,Indego365,standard
333804274,9,1/1/2020 9:49,1/1/2020 9:58,3062,39.951969,-75.179428,3208,39.950481,-75.193237,14617,30,One Way,Indego30,standard
333804392,15,1/1/2020 9:50,1/1/2020 10:05,3201,39.955231,-75.166199,3032,39.945271,-75.17971,5127,30,One Way,Indego30,standard
333804273,4,1/1/2020 9:50,1/1/2020 9:54,3200,39.97583,-75.168457,3121,39.97414,-75.180222,17270,30,One Way,Indego30,electric
333804390,4,1/1/2020 9:57,1/1/2020 10:01,3010,39.947109,-75.166183,3086,39.940189,-75.166908,11827,30,One Way,Indego30,standard
333804389,7,1/1/2020 10:00,1/1/2020 10:07,3032,39.945271,-75.17971,3190,39.948921,-75.169907,3381,365,One Way,Indego365,standard
333804388,7,1/1/2020 10:01,1/1/2020 10:08,3163,39.949741,-75.180969,3010,39.947109,-75.166183,11772,365,One Way,Indego365,standard
333804387,6,1/1/2020 10:01,1/1/2020 10:07,3032,39.945271,-75.17971,3190,39.948921,-75.169907,11869,365,One Way,Indego365,standard
333804386,15,1/1/2020 10:05,1/1/2020 10:20,3071,39.961731,-75.187881,3116,39.96006,-75.171982,11844,30,One Way,Indego30,standard
333804385,14,1/1/2020 10:10,1/1/2020 10:24,3032,39.945271,-75.17971,3059,39.96265,-75.161743,14510,365,One Way,Indego365,standard
333804384,17,1/1/2020 10:14,1/1/2020 10:31,3014,39.958858,-75.173691,3012,39.942181,-75.177467,3321,365,One Way,Indego365,standard
333804383,31,1/1/2020 10:15,1/1/2020 10:46,3157,39.925449,-75.159538,3052,39.947319,-75.156952,2502,30,One Way,Indego30,standard
333804382,8,1/1/2020 10:19,1/1/2020 10:27,3190,39.948921,-75.169907,3012,39.942181,-75.177467,11869,30,One Way,Indego30,standard
333804381,6,1/1/2020 10:20,1/1/2020 10:26,3032,39.945271,-75.17971,3203,39.940769,-75.172272,3714,30,One Way,Indego30,standard
333804380,18,1/1/2020 10:30,1/1/2020 10:48,3120,39.97522,-75.186691,3018,39.952728,-75.15979,19814,365,One Way,Indego365,electric
333804514,30,1/1/2020 10:35,1/1/2020 11:05,3167,39.950249,-75.160278,3153,39.97216,-75.129936,3657,1,One Way,Day Pass,standard
333804513,29,1/1/2020 10:37,1/1/2020 11:06,3167,39.950249,-75.160278,3153,39.97216,-75.129936,2686,30,One Way,Indego30,standard
333804379,12,1/1/2020 10:39,1/1/2020 10:51,3069,39.937038,-75.150383,3012,39.942181,-75.177467,14649,1,One Way,Day Pass,standard
333804378,5,1/1/2020 10:39,1/1/2020 10:44,3101,39.942951,-75.159554,3026,39.94138,-75.145638,19446,365,One Way,Indego365,electric
333804377,4,1/1/2020 10:41,1/1/2020 10:45,3097,39.978882,-75.133392,3088,39.969841,-75.1418,16527,365,One Way,Indego365,electric
333804376,1,1/1/2020 10:47,1/1/2020 10:48,3074,39.955109,-75.209869,3074,39.955109,-75.209869,14721,30,Round Trip,Indego30,standard
333804375,10,1/1/2020 10:49,1/1/2020 10:59,3074,39.955109,-75.209869,3022,39.95472,-75.183228,14692,30,One Way,Indego30,standard
333804374,3,1/1/2020 10:52,1/1/2020 10:55,3058,39.967159,-75.170013,3054,39.962502,-75.174202,14482,30,One Way,Indego30,standard
333804373,3,1/1/2020 10:53,1/1/2020 10:56,3037,39.954239,-75.161377,3037,39.954239,-75.161377,11027,30,Round Trip,Indego30,standard
333804505,13,1/1/2020 10:54,1/1/2020 11:07,3037,39.954239,-75.161377,3161,39.954861,-75.180908,5370,30,One Way,Indego30,standard
333804504,11,1/1/2020 10:56,1/1/2020 11:07,3037,39.954239,-75.161377,3161,39.954861,-75.180908,14553,30,One Way,Indego30,standard
333804503,13,1/1/2020 10:58,1/1/2020 11:11,3100,39.927769,-75.151031,3007,39.945171,-75.159927,14521,30,One Way,Indego30,standard
333846855,1440,1/1/2020 11:01,1/2/2020 14:47,3046,39.950119,-75.144722,3014,39.958858,-75.173691,14587,1,One Way,Day Pass,standard
333804502,20,1/1/2020 11:03,1/1/2020 11:23,3051,39.967442,-75.175072,3026,39.94138,-75.145638,3376,365,One Way,Indego365,standard
333804501,10,1/1/2020 11:05,1/1/2020 11:15,3012,39.942181,-75.177467,3010,39.947109,-75.166183,16764,30,One Way,Indego30,electric
333804500,6,1/1/2020 11:05,1/1/2020 11:11,3170,39.94426,-75.181343,3053,39.932308,-75.181541,14492,30,One Way,Indego30,standard
333804499,8,1/1/2020 11:06,1/1/2020 11:14,3114,39.937752,-75.180122,3125,39.943909,-75.167351,18229,365,One Way,Indego365,electric
333804498,11,1/1/2020 11:08,1/1/2020 11:19,3159,39.95121,-75.199623,3012,39.942181,-75.177467,19771,365,One Way,Indego365,electric
333804497,12,1/1/2020 11:09,1/1/2020 11:21,3046,39.950119,-75.144722,3010,39.947109,-75.166183,2608,365,One Way,Indego365,standard
333804638,50,1/1/2020 11:11,1/1/2020 12:01,3185,39.951691,-75.158882,3075,39.967178,-75.161247,3455,30,One Way,Indego30,standard
333804496,15,1/1/2020 11:12,1/1/2020 11:27,3026,39.94138,-75.145638,3066,39.94561,-75.173477,19446,365,One Way,Indego365,electric
333804636,54,1/1/2020 11:13,1/1/2020 12:07,3073,39.96143,-75.15242,3073,39.96143,-75.15242,2705,30,Round Trip,Indego30,standard
333804495,5,1/1/2020 11:13,1/1/2020 11:18,3074,39.955109,-75.209869,3160,39.956619,-75.198624,14644,365,One Way,Indego365,standard
333804494,4,1/1/2020 11:13,1/1/2020 11:17,3010,39.947109,-75.166183,3066,39.94561,-75.173477,11765,365,One Way,Indego365,standard
333804633,89,1/1/2020 11:17,1/1/2020 12:46,3049,39.945091,-75.142502,3010,39.947109,-75.166183,11724,1,One Way,Day Pass,standard
333804632,88,1/1/2020 11:18,1/1/2020 12:46,3049,39.945091,-75.142502,3010,39.947109,-75.166183,2667,1,One Way,Day Pass,standard
333804493,30,1/1/2020 11:23,1/1/2020 11:53,3190,39.948921,-75.169907,3063,39.946331,-75.1698,3430,365,One Way,Indego365,standard
333804492,5,1/1/2020 11:27,1/1/2020 11:32,3054,39.962502,-75.174202,3102,39.96759,-75.17952,5208,365,One Way,Indego365,standard
333804491,6,1/1/2020 11:29,1/1/2020 11:35,3013,39.963169,-75.147919,3013,39.963169,-75.147919,11858,30,Round Trip,Indego30,standard
333804490,5,1/1/2020 11:29,1/1/2020 11:34,3160,39.956619,-75.198624,3208,39.950481,-75.193237,5155,30,One Way,Indego30,standard
333804489,11,1/1/2020 11:31,1/1/2020 11:42,3164,39.928139,-75.165154,3034,39.933151,-75.162483,14557,1,One Way,Day Pass,standard
333804488,13,1/1/2020 11:32,1/1/2020 11:45,3012,39.942181,-75.177467,3030,39.93935,-75.157158,14658,365,One Way,Indego365,standard
333804487,20,1/1/2020 11:33,1/1/2020 11:53,3034,39.933151,-75.162483,3034,39.933151,-75.162483,5198,30,Round Trip,Indego30,standard
333804486,14,1/1/2020 11:33,1/1/2020 11:47,3067,39.964111,-75.19973,3120,39.97522,-75.186691,11712,30,One Way,Indego30,standard
333804485,13,1/1/2020 11:34,1/1/2020 11:47,3025,39.937241,-75.161201,3100,39.927769,-75.151031,3440,1,One Way,Day Pass,standard
333804484,4,1/1/2020 11:35,1/1/2020 11:39,3065,39.970699,-75.151711,3073,39.96143,-75.15242,5295,30,One Way,Indego30,standard
333804483,10,1/1/2020 11:37,1/1/2020 11:47,3045,39.947922,-75.162369,3046,39.950119,-75.144722,5183,30,One Way,Indego30,standard
333804766,84,1/1/2020 11:37,1/1/2020 13:01,3040,39.962891,-75.166061,3000,,,17430,30,One Way,Indego30,electric
333804482,16,1/1/2020 11:38,1/1/2020 11:54,3110,39.96175,-75.136414,3066,39.94561,-75.173477,3310,30,One Way,Indego30,standard
333804481,7,1/1/2020 11:38,1/1/2020 11:45,3102,39.96759,-75.17952,3071,39.961731,-75.187881,14515,30,One Way,Indego30,standard
333804618,30,1/1/2020 11:44,1/1/2020 12:14,3097,39.978882,-75.133392,3210,39.984921,-75.156677,19003,1,One Way,Day Pass,electric
333804480,2,1/1/2020 11:46,1/1/2020 11:48,3012,39.942181,-75.177467,3032,39.945271,-75.17971,6695,30,One Way,Indego30,standard
333804616,26,1/1/2020 11:47,1/1/2020 12:13,3102,39.96759,-75.17952,3158,39.925522,-75.169037,3330,30,One Way,Indego30,standard
333804615,27,1/1/2020 11:47,1/1/2020 12:14,3097,39.978882,-75.133392,3210,39.984921,-75.156677,3700,1,One Way,Day Pass,standard
333804478,4,1/1/2020 11:48,1/1/2020 11:52,3028,39.940609,-75.149582,3005,39.94733,-75.144028,3701,30,One Way,Indego30,standard
333804474,9,1/1/2020 11:49,1/1/2020 11:58,3010,39.947109,-75.166183,3098,39.934311,-75.160423,3350,365,One Way,Indego365,standard
333804608,26,1/1/2020 11:50,1/1/2020 12:16,3034,39.933151,-75.162483,3050,39.953388,-75.154259,19765,30,One Way,Indego30,electric
333804607,40,1/1/2020 11:52,1/1/2020 12:32,3124,39.953621,-75.139542,3206,39.95174,-75.170631,19604,1,One Way,Day Pass,electric
333804606,18,1/1/2020 11:53,1/1/2020 12:11,3067,39.964111,-75.19973,3010,39.947109,-75.166183,3319,30,One Way,Indego30,standard
333804473,6,1/1/2020 11:54,1/1/2020 12:00,3115,39.97263,-75.167572,3054,39.962502,-75.174202,18561,30,One Way,Indego30,electric
333804604,9,1/1/2020 11:56,1/1/2020 12:05,3102,39.96759,-75.17952,3168,39.95134,-75.173943,11796,30,One Way,Indego30,standard
333804603,5,1/1/2020 11:58,1/1/2020 12:03,3059,39.96265,-75.161743,3054,39.962502,-75.174202,11887,365,One Way,Indego365,standard
333804602,13,1/1/2020 12:00,1/1/2020 12:13,3060,39.959229,-75.170357,3163,39.949741,-75.180969,11926,365,One Way,Indego365,standard
333804601,3,1/1/2020 12:00,1/1/2020 12:03,3032,39.945271,-75.17971,3012,39.942181,-75.177467,14568,30,One Way,Indego30,standard
333804600,5,1/1/2020 12:01,1/1/2020 12:06,3164,39.928139,-75.165154,3100,39.927769,-75.151031,19218,30,One Way,Indego30,electric
333804599,18,1/1/2020 12:01,1/1/2020 12:19,3072,39.934448,-75.145409,3086,39.940189,-75.166908,19794,30,One Way,Indego30,electric
333804598,13,1/1/2020 12:01,1/1/2020 12:14,3075,39.967178,-75.161247,3039,39.97121,-75.159698,3455,30,One Way,Indego30,standard
333804597,16,1/1/2020 12:02,1/1/2020 12:18,3072,39.934448,-75.145409,3086,39.940189,-75.166908,5270,30,One Way,Indego30,standard
333804596,7,1/1/2020 12:03,1/1/2020 12:10,3012,39.942181,-75.177467,3068,39.93549,-75.167107,11869,30,One Way,Indego30,standard
333804595,14,1/1/2020 12:04,1/1/2020 12:18,3101,39.942951,-75.159554,3021,39.953899,-75.169022,11856,30,One Way,Indego30,standard
333804594,11,1/1/2020 12:07,1/1/2020 12:18,3061,39.95425,-75.177612,3203,39.940769,-75.172272,5296,365,One Way,Indego365,standard
333804593,4,1/1/2020 12:09,1/1/2020 12:13,3015,39.94735,-75.148857,3028,39.940609,-75.149582,19614,30,One Way,Indego30,electric
333804591,12,1/1/2020 12:11,1/1/2020 12:23,3052,39.947319,-75.156952,3061,39.95425,-75.177612,11785,30,One Way,Indego30,standard
333804590,15,1/1/2020 12:16,1/1/2020 12:31,3054,39.962502,-75.174202,3125,39.943909,-75.167351,14528,30,One Way,Indego30,standard
333804589,8,1/1/2020 12:17,1/1/2020 12:25,3161,39.954861,-75.180908,3102,39.96759,-75.17952,14553,365,One Way,Indego365,standard
333804588,6,1/1/2020 12:19,1/1/2020 12:25,3086,39.940189,-75.166908,3010,39.947109,-75.166183,16578,30,One Way,Indego30,electric
